Country,Year,Total_Renewable_Energy,Continent
Poland,1990,1.472,Europe
Poland,1991,1.508,Europe
Poland,1992,1.618,Europe
Poland,1993,1.549,Europe
Poland,1994,1.784,Europe
Poland,1995,1.955,Europe
Poland,1996,2.064,Europe
Poland,1997,2.132,Europe
Poland,1998,2.5330000000000004,Europe
Poland,1999,2.352,Europe
Poland,2000,2.332,Europe
Poland,2001,2.7830000000000004,Europe
Poland,2002,2.767,Europe
Poland,2003,2.25,Europe
Poland,2004,3.0744,Europe
Poland,2005,3.8468,Europe
Poland,2006,4.2908,Europe
Poland,2007,5.429499999999999,Europe
Poland,2008,6.606999999999999,Europe
Poland,2009,8.6783,Europe
Poland,2010,10.8885,Europe
Poland,2011,13.138000000000002,Europe
Poland,2012,16.8794,Europe
Poland,2013,17.0666,Europe
Poland,2014,19.845,Europe
Poland,2015,22.486000000000004,Europe
Poland,2016,22.808,Europe
Poland,2017,24.122,Europe
Poland,2018,21.617,Europe
Poland,2019,25.458832,Europe
Poland,2020,28.226562,Europe
Poland,2021,30.568451000000003,Europe
Poland,2022,37.68857800000001,Europe
Poland,2023,46.44113,Europe
Portugal,1990,9.850959596,Europe
Portugal,1991,9.856959596,Europe
Portugal,1992,5.536838384,Europe
Portugal,1993,9.453555556,Europe
Portugal,1994,11.642,Europe
Portugal,1995,9.389,Europe
Portugal,1996,15.791,Europe
Portugal,1997,14.231,Europe
Portugal,1998,14.1524,Europe
Portugal,1999,8.6482,Europe
Portugal,2000,12.8684,Europe
Portugal,2001,15.7416,Europe
Portugal,2002,9.7328,Europe
Portugal,2003,17.7056,Europe
Portugal,2004,12.3189,Europe
Portugal,2005,8.229800000000001,Europe
Portugal,2006,15.638,Europe
Portugal,2007,16.171,Europe
Portugal,2008,14.641,Europe
Portugal,2009,18.293,Europe
Portugal,2010,28.356,Europe
Portugal,2011,24.113,Europe
Portugal,2012,19.372,Europe
Portugal,2013,29.4713243,Europe
Portugal,2014,31.5620808,Europe
Portugal,2015,24.371865300000003,Europe
Portugal,2016,32.261,Europe
Portugal,2017,22.574,Europe
Portugal,2018,29.401000000000003,Europe
Portugal,2019,27.405,Europe
Portugal,2020,30.1054706,Europe
Portugal,2021,31.5458683,Europe
Portugal,2022,27.619,Europe
Portugal,2023,34.274,Europe
Qatar,1990,0.0,Asia
Qatar,1991,0.0,Asia
Qatar,1992,0.0,Asia
Qatar,1993,0.0,Asia
Qatar,1994,0.0,Asia
Qatar,1995,0.0,Asia
Qatar,1996,0.0,Asia
Qatar,1997,0.0,Asia
Qatar,1998,0.0,Asia
Qatar,1999,0.0,Asia
Qatar,2000,0.0,Asia
Qatar,2001,0.0,Asia
Qatar,2002,0.0,Asia
Qatar,2003,0.0,Asia
Qatar,2004,0.0,Asia
Qatar,2005,0.0,Asia
Qatar,2006,0.0,Asia
Qatar,2007,0.0,Asia
Qatar,2008,0.0,Asia
Qatar,2009,0.0,Asia
Qatar,2010,0.0,Asia
Qatar,2011,0.0106349999999999,Asia
Qatar,2012,0.0106349999999999,Asia
Qatar,2013,0.080231,Asia
Qatar,2014,0.10832,Asia
Qatar,2015,0.125841,Asia
Qatar,2016,0.13114,Asia
Qatar,2017,0.137309,Asia
Qatar,2018,0.142889,Asia
Qatar,2019,0.125939,Asia
Qatar,2020,0.142752,Asia
Qatar,2021,0.142361968,Asia
Qatar,2022,0.40569568,Asia
Qatar,2023,1.454752,Asia
Romania,1990,11.413062733,Europe
Romania,1991,14.588,Europe
Romania,1992,11.702,Europe
Romania,1993,12.769,Europe
Romania,1994,13.046,Europe
Romania,1995,16.693,Europe
Romania,1996,15.755,Europe
Romania,1997,17.52,Europe
Romania,1998,18.89,Europe
Romania,1999,18.29,Europe
Romania,2000,14.778,Europe
Romania,2001,14.923,Europe
Romania,2002,16.049,Europe
Romania,2003,13.262,Europe
Romania,2004,16.517000000000003,Europe
Romania,2005,20.213,Europe
Romania,2006,18.361,Europe
Romania,2007,16.003999999999998,Europe
Romania,2008,17.224,Europe
Romania,2009,15.554010101,Europe
Romania,2010,20.302020202,Europe
Romania,2011,16.314,Europe
Romania,2012,14.926000000000002,Europe
Romania,2013,19.9855,Europe
Romania,2014,25.0474,Europe
Romania,2015,26.202,Europe
Romania,2016,26.969,Europe
Romania,2017,24.282168,Europe
Romania,2018,26.19403,Europe
Romania,2019,24.636065,Europe
Romania,2020,24.605394000000004,Europe
Romania,2021,26.343733,Europe
Romania,2022,23.609055,Europe
Romania,2023,28.01270032,Europe
Russia,1990,166.91061,Europe
Russia,1991,168.159,Europe
Russia,1992,172.65699999999998,Europe
Russia,1993,174.349,Europe
Russia,1994,175.987,Europe
Russia,1995,176.3142,Europe
Russia,1996,154.366,Europe
Russia,1997,157.491,Europe
Russia,1998,158.555,Europe
Russia,1999,160.54999999999998,Europe
Russia,2000,164.15699999999998,Europe
Russia,2001,174.0162,Europe
Russia,2002,162.3535,Europe
Russia,2003,156.0444,Europe
Russia,2004,176.13379999999998,Europe
Russia,2005,173.0691,Europe
Russia,2006,173.7959,Europe
Russia,2007,177.53609999999998,Europe
Russia,2008,165.2741,Europe
Russia,2009,174.70020000000002,Europe
Russia,2010,167.0248,Europe
Russia,2011,163.619,Europe
Russia,2012,163.96661150699998,Europe
Russia,2013,181.6479,Europe
Russia,2014,174.205006,Europe
Russia,2015,168.958307,Europe
Russia,2016,185.6744395,Europe
Russia,2017,186.365528,Europe
Russia,2018,192.003836,Europe
Russia,2019,196.214549,Europe
Russia,2020,216.253199,Europe
Russia,2021,220.2492443,Europe
Russia,2022,205.108039,Europe
Russia,2023,209.0974753,Europe
Saudi Arabia,1990,0.0,Asia
Saudi Arabia,1991,0.0,Asia
Saudi Arabia,1992,0.0,Asia
Saudi Arabia,1993,0.0,Asia
Saudi Arabia,1994,0.0,Asia
Saudi Arabia,1995,0.0,Asia
Saudi Arabia,1996,0.0,Asia
Saudi Arabia,1997,0.0,Asia
Saudi Arabia,1998,0.0,Asia
Saudi Arabia,1999,0.0,Asia
Saudi Arabia,2000,0.0,Asia
Saudi Arabia,2001,0.0,Asia
Saudi Arabia,2002,0.0,Asia
Saudi Arabia,2003,0.0,Asia
Saudi Arabia,2004,0.0,Asia
Saudi Arabia,2005,0.0,Asia
Saudi Arabia,2006,0.0,Asia
Saudi Arabia,2007,0.0,Asia
Saudi Arabia,2008,0.000609,Asia
Saudi Arabia,2009,0.000609,Asia
Saudi Arabia,2010,0.004089,Asia
Saudi Arabia,2011,0.005392,Asia
Saudi Arabia,2012,0.025637,Asia
Saudi Arabia,2013,0.042475,Asia
Saudi Arabia,2014,0.045881,Asia
Saudi Arabia,2015,0.045881,Asia
Saudi Arabia,2016,0.045881,Asia
Saudi Arabia,2017,0.069854,Asia
Saudi Arabia,2018,0.1643061599999999,Asia
Saudi Arabia,2019,0.21243062,Asia
Saudi Arabia,2020,0.21299703,Asia
Saudi Arabia,2021,0.836094883,Asia
Saudi Arabia,2022,2.2813614,Asia
Saudi Arabia,2023,5.769243400000001,Asia
Singapore,1990,0.085,Asia
Singapore,1991,0.245,Asia
Singapore,1992,0.245,Asia
Singapore,1993,0.245,Asia
Singapore,1994,0.245,Asia
Singapore,1995,0.245,Asia
Singapore,1996,0.245,Asia
Singapore,1997,0.245,Asia
Singapore,1998,0.245,Asia
Singapore,1999,0.245,Asia
Singapore,2000,0.245,Asia
Singapore,2001,0.473,Asia
Singapore,2002,0.473,Asia
Singapore,2003,0.495,Asia
Singapore,2004,0.479,Asia
Singapore,2005,0.47765875,Asia
Singapore,2006,0.4737648,Asia
Singapore,2007,0.4936092,Asia
Singapore,2008,0.5211795,Asia
Singapore,2009,0.5286781,Asia
Singapore,2010,0.5902442,Asia
Singapore,2011,0.6100797299999999,Asia
Singapore,2012,0.64390646,Asia
Singapore,2013,0.7182691,Asia
Singapore,2014,0.7685835,Asia
Singapore,2015,0.8610191,Asia
Singapore,2016,0.89001521,Asia
Singapore,2017,0.89765413,Asia
Singapore,2018,0.89765614,Asia
Singapore,2019,0.95489589,Asia
Singapore,2020,0.9799372,Asia
Singapore,2021,1.06950528,Asia
Singapore,2022,1.63654584,Asia
Singapore,2023,1.7687109,Asia
Slovakia,1990,1.88,Europe
Slovakia,1991,1.408,Europe
Slovakia,1992,1.937,Europe
Slovakia,1993,3.467,Europe
Slovakia,1994,4.355,Europe
Slovakia,1995,4.88,Europe
Slovakia,1996,4.227,Europe
Slovakia,1997,4.064,Europe
Slovakia,1998,4.267,Europe
Slovakia,1999,4.474,Europe
Slovakia,2000,4.615,Europe
Slovakia,2001,5.081,Europe
Slovakia,2002,5.42,Europe
Slovakia,2003,3.581,Europe
Slovakia,2004,4.126,Europe
Slovakia,2005,4.676,Europe
Slovakia,2006,4.803314,Europe
Slovakia,2007,4.933,Europe
Slovakia,2008,4.563332,Europe
Slovakia,2009,4.910561,Europe
Slovakia,2010,5.939942,Europe
Slovakia,2011,4.999187,Europe
Slovakia,2012,5.474,Europe
Slovakia,2013,6.353,Europe
Slovakia,2014,6.228999999999999,Europe
Slovakia,2015,6.04,Europe
Slovakia,2016,6.629,Europe
Slovakia,2017,6.532,Europe
Slovakia,2018,5.805999999999999,Europe
Slovakia,2019,6.644,Europe
Slovakia,2020,6.857000000000001,Europe
Slovakia,2021,6.7780000000000005,Europe
Slovakia,2022,5.822,Europe
Slovakia,2023,7.2493983,Europe
Slovenia,1990,2.974,Europe
Slovenia,1991,3.608,Europe
Slovenia,1992,3.423,Europe
Slovenia,1993,3.035,Europe
Slovenia,1994,3.399,Europe
Slovenia,1995,3.252,Europe
Slovenia,1996,3.668,Europe
Slovenia,1997,3.091,Europe
Slovenia,1998,3.45,Europe
Slovenia,1999,3.77,Europe
Slovenia,2000,3.904,Europe
Slovenia,2001,3.868,Europe
Slovenia,2002,3.415,Europe
Slovenia,2003,3.079,Europe
Slovenia,2004,4.215999999999999,Europe
Slovenia,2005,3.571,Europe
Slovenia,2006,3.69,Europe
Slovenia,2007,3.37,Europe
Slovenia,2008,4.31,Europe
Slovenia,2009,4.912,Europe
Slovenia,2010,4.752,Europe
Slovenia,2011,3.88,Europe
Slovenia,2012,4.329,Europe
Slovenia,2013,5.109,Europe
Slovenia,2014,6.612,Europe
Slovenia,2015,4.355,Europe
Slovenia,2016,5.059016438,Europe
Slovenia,2017,4.451817,Europe
Slovenia,2018,5.238019,Europe
Slovenia,2019,5.044796,Europe
Slovenia,2020,5.585884,Europe
Slovenia,2021,5.451717,Europe
Slovenia,2022,4.072136,Europe
Slovenia,2023,6.372698230999999,Europe
South Africa,1990,1.01,Africa
South Africa,1991,1.98,Africa
South Africa,1992,0.75200003,Africa
South Africa,1993,0.14600004,Africa
South Africa,1994,1.0739999,Africa
South Africa,1995,0.529,Africa
South Africa,1996,1.3789999,Africa
South Africa,1997,2.238,Africa
South Africa,1998,1.826,Africa
South Africa,1999,0.9229999,Africa
South Africa,2000,1.5877998,Africa
South Africa,2001,2.1549,Africa
South Africa,2002,2.5567,Africa
South Africa,2003,1.25571207,Africa
South Africa,2004,1.359339,Africa
South Africa,2005,1.7862402,Africa
South Africa,2006,3.3337197,Africa
South Africa,2007,3.32822,Africa
South Africa,2008,1.7584198,Africa
South Africa,2009,1.9540199,Africa
South Africa,2010,1.6007998,Africa
South Africa,2011,3.5931242,Africa
South Africa,2012,1.5641099,Africa
South Africa,2013,1.8616158,Africa
South Africa,2014,4.3002319,Africa
South Africa,2015,6.866528000000001,Africa
South Africa,2016,8.438492,Africa
South Africa,2017,12.423364,Africa
South Africa,2018,12.517334,Africa
South Africa,2019,12.706139999999998,Africa
South Africa,2020,13.9857,Africa
South Africa,2021,17.8647,Africa
South Africa,2022,19.4097,Africa
South Africa,2023,20.07461,Africa
South America,1990,353.380564,
South America,1991,378.1545955,
South America,1992,387.474509,
South America,1993,417.008911,
South America,1994,443.16035,
South America,1995,459.504718,
South America,1996,476.971978,
South America,1997,504.925471,
South America,1998,515.738774,
South America,1999,515.572699,
South America,2000,543.8342162528,
South America,2001,513.0982329889999,
South America,2002,539.250433489,
South America,2003,563.7714699610001,
South America,2004,582.323029687,
South America,2005,617.115739693,
South America,2006,645.6177202947,
South America,2007,673.1695557687,
South America,2008,680.4770119661,
South America,2009,702.3176671606,
South America,2010,713.3428782130001,
South America,2011,757.540501423,
South America,2012,750.9242893200001,
South America,2013,737.3456091,
South America,2014,731.51063716,
South America,2015,731.3310779000001,
South America,2016,763.4913254,
South America,2017,796.0858547,
South America,2018,828.805333,
South America,2019,840.9068810000001,
South America,2020,844.551737,
South America,2021,840.8761420000001,
South America,2022,945.36722,
South America,2023,999.01572,
South Korea,1990,4.684946,Asia
South Korea,1991,3.487046,Asia
South Korea,1992,3.099448,Asia
South Korea,1993,4.230549,Asia
South Korea,1994,2.349092,Asia
South Korea,1995,3.0119230000000003,Asia
South Korea,1996,2.830357,Asia
South Korea,1997,2.895992,Asia
South Korea,1998,4.343418,Asia
South Korea,1999,4.256671,Asia
South Korea,2000,4.1105220000000005,Asia
South Korea,2001,2.436713,Asia
South Korea,2002,3.4337028,Asia
South Korea,2003,5.1061937,Asia
South Korea,2004,4.6612622,Asia
South Korea,2005,4.07740033,Asia
South Korea,2006,3.97876078,Asia
South Korea,2007,4.46247355,Asia
South Korea,2008,4.4435366,Asia
South Korea,2009,4.603779599999999,Asia
South Korea,2010,5.69009954,Asia
South Korea,2011,7.40265599,Asia
South Korea,2012,8.16516633,Asia
South Korea,2013,10.2260815,Asia
South Korea,2014,12.8926928,Asia
South Korea,2015,15.1975707,Asia
South Korea,2016,18.1252341,Asia
South Korea,2017,22.3280839,Asia
South Korea,2018,27.8064292,Asia
South Korea,2019,33.0113766,Asia
South Korea,2020,40.3989504,Asia
South Korea,2021,48.1047282,Asia
South Korea,2022,55.4848087,Asia
South Korea,2023,55.7213943,Asia
South and Central America (EI),1990,369.134722,South America
South and Central America (EI),1991,393.501791,South America
South and Central America (EI),1992,402.897962,South America
South and Central America (EI),1993,433.553178172,South America
South and Central America (EI),1994,458.576864778,South America
South and Central America (EI),1995,474.818724778,South America
South and Central America (EI),1996,494.680779986,South America
South and Central America (EI),1997,522.018817,South America
South and Central America (EI),1998,533.11197238,South America
South and Central America (EI),1999,536.77451193,South America
South and Central America (EI),2000,565.133074052,South America
South and Central America (EI),2001,532.770903019,South America
South and Central America (EI),2002,560.299612219,South America
South and Central America (EI),2003,585.889749421,South America
South and Central America (EI),2004,605.8060951870001,South America
South and Central America (EI),2005,642.009865302,South America
South and Central America (EI),2006,671.6409755320001,South America
South and Central America (EI),2007,699.43908403,South America
South and Central America (EI),2008,708.83766798,South America
South and Central America (EI),2009,730.258108453,South America
South and Central America (EI),2010,744.211390566,South America
South and Central America (EI),2011,788.70414334,South America
South and Central America (EI),2012,785.37834087,South America
South and Central America (EI),2013,772.6865283,South America
South and Central America (EI),2014,767.0315571,South America
South and Central America (EI),2015,769.5053348,South America
South and Central America (EI),2016,803.9915283,South America
South and Central America (EI),2017,842.0005277,South America
South and Central America (EI),2018,876.599462,South America
South and Central America (EI),2019,885.278638,South America
South and Central America (EI),2020,894.340916,South America
South and Central America (EI),2021,895.5086,South America
South and Central America (EI),2022,1001.130826,South America
South and Central America (EI),2023,1049.654734,South America
Spain,1990,25.976000000000003,Europe
Spain,1991,27.846,Europe
Spain,1992,19.606,Europe
Spain,1993,25.081,Europe
Spain,1994,29.004,Europe
Spain,1995,24.408,Europe
Spain,1996,41.261,Europe
Spain,1997,36.996,Europe
Spain,1998,36.903000000000006,Europe
Spain,1999,27.348,Europe
Spain,2000,35.808,Europe
Spain,2001,49.441,Europe
Spain,2002,34.878,Europe
Spain,2003,56.354,Europe
Spain,2004,50.762,Europe
Spain,2005,41.742,Europe
Spain,2006,52.08,Europe
Spain,2007,58.207,Europe
Spain,2008,62.31099999999999,Europe
Spain,2009,73.7151218,Europe
Spain,2010,96.599131,Europe
Spain,2011,86.223536,Europe
Spain,2012,86.9599183,Europe
Spain,2013,110.948338,Europe
Spain,2014,110.269084,Europe
Spain,2015,97.0875973,Europe
Spain,2016,104.6059515,Europe
Spain,2017,87.847671,Europe
Spain,2018,104.149547,Europe
Spain,2019,96.320498,Europe
Spain,2020,113.754783,Europe
Spain,2021,125.676004,Europe
Spain,2022,122.8485163,Europe
Spain,2023,141.9573135,Europe
Sri Lanka,1990,3.1448,Asia
Sri Lanka,1991,3.1166,Asia
Sri Lanka,1992,2.8999,Asia
Sri Lanka,1993,3.796,Asia
Sri Lanka,1994,4.0891,Asia
Sri Lanka,1995,4.5141,Asia
Sri Lanka,1996,3.2519,Asia
Sri Lanka,1997,3.44727,Asia
Sri Lanka,1998,3.91495,Asia
Sri Lanka,1999,4.1809936,Asia
Sri Lanka,2000,3.2080397,Asia
Sri Lanka,2001,3.122246696,Asia
Sri Lanka,2002,2.705518659,Asia
Sri Lanka,2003,3.324551339,Asia
Sri Lanka,2004,2.975587619,Asia
Sri Lanka,2005,3.468832883,Asia
Sri Lanka,2006,4.652849527,Asia
Sri Lanka,2007,3.965855207,Asia
Sri Lanka,2008,4.154529879,Asia
Sri Lanka,2009,3.924410351,Asia
Sri Lanka,2010,5.737426322,Asia
Sri Lanka,2011,4.715852592999999,Asia
Sri Lanka,2012,3.48115217,Asia
Sri Lanka,2013,7.20459647,Asia
Sri Lanka,2014,4.90457908,Asia
Sri Lanka,2015,6.42913,Asia
Sri Lanka,2016,4.731339999999999,Asia
Sri Lanka,2017,4.689780000000001,Asia
Sri Lanka,2018,7.14618,Asia
Sri Lanka,2019,5.778,Asia
Sri Lanka,2020,6.2455,Asia
Sri Lanka,2021,9.1205,Asia
Sri Lanka,2022,9.1896964,Asia
Sri Lanka,2023,8.5151422,Asia
Sweden,1990,74.458,Europe
Sweden,1991,65.122,Europe
Sweden,1992,76.405,Europe
Sweden,1993,76.87100000000001,Europe
Sweden,1994,61.402,Europe
Sweden,1995,70.556,Europe
Sweden,1996,54.003,Europe
Sweden,1997,72.033,Europe
Sweden,1998,77.832,Europe
Sweden,1999,74.747,Europe
Sweden,2000,83.14,Europe
Sweden,2001,83.322,Europe
Sweden,2002,71.143,Europe
Sweden,2003,58.731,Europe
Sweden,2004,68.641,Europe
Sweden,2005,80.834541,Europe
Sweden,2006,70.965027,Europe
Sweden,2007,77.44031700000001,Europe
Sweden,2008,81.62128399999999,Europe
Sweden,2009,79.497261,Europe
Sweden,2010,82.862435,Europe
Sweden,2011,84.72317799999999,Europe
Sweden,2012,98.317487,Europe
Sweden,2013,82.68838,Europe
Sweden,2014,85.74006299999999,Europe
Sweden,2015,102.497224,Europe
Sweden,2016,89.243268,Europe
Sweden,2017,94.977395,Europe
Sweden,2018,91.068296,Europe
Sweden,2019,98.842794,Europe
Sweden,2020,112.024227,Europe
Sweden,2021,115.491473,Europe
Sweden,2022,117.935967,Europe
Sweden,2023,114.80196,Europe
Switzerland,1990,30.236848,Europe
Switzerland,1991,32.518162000000004,Europe
Switzerland,1992,33.191655,Europe
Switzerland,1993,36.276193,Europe
Switzerland,1994,39.627556,Europe
Switzerland,1995,35.751566,Europe
Switzerland,1996,29.36998,Europe
Switzerland,1997,34.713455,Europe
Switzerland,1998,34.175414,Europe
Switzerland,1999,40.770263,Europe
Switzerland,2000,37.684334,Europe
Switzerland,2001,42.21588,Europe
Switzerland,2002,36.100818,Europe
Switzerland,2003,35.720130000000005,Europe
Switzerland,2004,34.745717,Europe
Switzerland,2005,32.274898,Europe
Switzerland,2006,32.135859,Europe
Switzerland,2007,36.477403,Europe
Switzerland,2008,37.324383,Europe
Switzerland,2009,37.03311,Europe
Switzerland,2010,37.46728,Europe
Switzerland,2011,34.016364,Europe
Switzerland,2012,40.51809,Europe
Switzerland,2013,40.661718,Europe
Switzerland,2014,40.65405,Europe
Switzerland,2015,41.09185,Europe
Switzerland,2016,37.79493,Europe
Switzerland,2017,37.749364,Europe
Switzerland,2018,38.48719,Europe
Switzerland,2019,41.81997,Europe
Switzerland,2020,42.17548600000001,Europe
Switzerland,2021,41.549485,Europe
Switzerland,2022,35.58413,Europe
Switzerland,2023,45.17795835,Europe
Taiwan,1990,6.592806749999999,Asia
Taiwan,1991,4.09687026,Asia
Taiwan,1992,6.81761623,Asia
Taiwan,1993,4.341547660000001,Asia
Taiwan,1994,5.31848462,Asia
Taiwan,1995,5.2232869,Asia
Taiwan,1996,5.21293295,Asia
Taiwan,1997,5.7710712,Asia
Taiwan,1998,6.8090582,Asia
Taiwan,1999,5.8098888,Asia
Taiwan,2000,5.60885146,Asia
Taiwan,2001,6.423061773,Asia
Taiwan,2002,4.3944638000000005,Asia
Taiwan,2003,4.83136542,Asia
Taiwan,2004,5.084608612,Asia
Taiwan,2005,6.01402843,Asia
Taiwan,2006,6.21551174,Asia
Taiwan,2007,6.74317192,Asia
Taiwan,2008,6.714695643000001,Asia
Taiwan,2009,6.291455395,Asia
Taiwan,2010,7.075980703,Asia
Taiwan,2011,7.388588737999999,Asia
Taiwan,2012,9.07322683,Asia
Taiwan,2013,9.232390639999998,Asia
Taiwan,2014,8.259637,Asia
Taiwan,2015,8.78394865,Asia
Taiwan,2016,11.0318442,Asia
Taiwan,2017,10.6949247,Asia
Taiwan,2018,10.8633697,Asia
Taiwan,2019,13.4409429,Asia
Taiwan,2020,13.394199999999998,Asia
Taiwan,2021,15.7227621,Asia
Taiwan,2022,22.0741604,Asia
Taiwan,2023,25.0189424,Asia
Thailand,1990,4.925119,Asia
Thailand,1991,4.535017,Asia
Thailand,1992,4.179801,Asia
Thailand,1993,3.64193,Asia
Thailand,1994,4.45436554,Asia
Thailand,1995,6.73576006,Asia
Thailand,1996,7.4221228,Asia
Thailand,1997,7.355500259999999,Asia
Thailand,1998,5.3983331,Asia
Thailand,1999,3.8571013,Asia
Thailand,2000,6.4183415,Asia
Thailand,2001,6.79543285,Asia
Thailand,2002,8.1193422,Asia
Thailand,2003,8.4392484,Asia
Thailand,2004,7.7382119,Asia
Thailand,2005,7.527449,Asia
Thailand,2006,9.9745169,Asia
Thailand,2007,10.4181438,Asia
Thailand,2008,9.128435199999998,Asia
Thailand,2009,9.262028,Asia
Thailand,2010,8.7729685,Asia
Thailand,2011,12.0115863,Asia
Thailand,2012,13.642407,Asia
Thailand,2013,12.645994599999998,Asia
Thailand,2014,14.209078000000002,Asia
Thailand,2015,13.8022185,Asia
Thailand,2016,16.080280000000002,Asia
Thailand,2017,19.631204,Asia
Thailand,2018,25.519757,Asia
Thailand,2019,27.712383000000003,Asia
Thailand,2020,25.079966,Asia
Thailand,2021,26.466626,Asia
Thailand,2022,28.474911,Asia
Thailand,2023,29.7669129,Asia
Trinidad and Tobago,1990,0.031,North America
Trinidad and Tobago,1991,0.025,North America
Trinidad and Tobago,1992,0.03,North America
Trinidad and Tobago,1993,0.028,North America
Trinidad and Tobago,1994,0.032,North America
Trinidad and Tobago,1995,0.033,North America
Trinidad and Tobago,1996,0.017,North America
Trinidad and Tobago,1997,0.018,North America
Trinidad and Tobago,1998,0.018,North America
Trinidad and Tobago,1999,0.018,North America
Trinidad and Tobago,2000,0.020531,North America
Trinidad and Tobago,2001,0.030039,North America
Trinidad and Tobago,2002,0.0273689999999999,North America
Trinidad and Tobago,2003,0.013902,North America
Trinidad and Tobago,2004,0.025579,North America
Trinidad and Tobago,2005,0.0247429999999999,North America
Trinidad and Tobago,2006,0.0290899999999999,North America
Trinidad and Tobago,2007,0.022285,North America
Trinidad and Tobago,2008,0.023534,North America
Trinidad and Tobago,2009,0.022939,North America
Trinidad and Tobago,2010,0.004408,North America
Trinidad and Tobago,2011,0.004408,North America
Trinidad and Tobago,2012,0.006228,North America
Trinidad and Tobago,2013,0.006228,North America
Trinidad and Tobago,2014,0.006228,North America
Trinidad and Tobago,2015,0.006255,North America
Trinidad and Tobago,2016,0.006255,North America
Trinidad and Tobago,2017,0.006255,North America
Trinidad and Tobago,2018,0.006255,North America
Trinidad and Tobago,2019,0.006255,North America
Trinidad and Tobago,2020,0.006255,North America
Trinidad and Tobago,2021,0.006255,North America
Trinidad and Tobago,2022,0.006255,North America
Trinidad and Tobago,2023,0.006255,North America
Turkey,1990,23.2277,Asia
Turkey,1991,22.803,Asia
Turkey,1992,26.684700000000003,Asia
Turkey,1993,34.0849,Asia
Turkey,1994,30.7159,Asia
Turkey,1995,35.8492,Asia
Turkey,1996,40.7343,Asia
Turkey,1997,40.1929,Asia
Turkey,1998,42.5605,Asia
Turkey,1999,34.9119,Asia
Turkey,2000,31.1534,Asia
Turkey,2001,24.3459,Asia
Turkey,2002,33.9664,Asia
Turkey,2003,35.5585,Asia
Turkey,2004,46.3106,Asia
Turkey,2005,39.7479,Asia
Turkey,2006,44.52255,Asia
Turkey,2007,36.456842,Asia
Turkey,2008,34.420995,Asia
Turkey,2009,38.141159,Asia
Turkey,2010,55.715434,Asia
Turkey,2011,58.102462538000005,Asia
Turkey,2012,65.221289787,Asia
Turkey,2013,69.226902615,Asia
Turkey,2014,52.628714,Asia
Turkey,2015,83.657973,Asia
Turkey,2016,90.24433,Asia
Turkey,2017,87.26310000000001,Asia
Turkey,2018,97.768015,Asia
Turkey,2019,132.277775,Asia
Turkey,2020,128.360383,Asia
Turkey,2021,118.567465,Asia
Turkey,2022,137.842531,Asia
Turkey,2023,137.932973,Asia
Turkmenistan,1990,0.003,Asia
Turkmenistan,1991,0.003,Asia
Turkmenistan,1992,0.0042,Asia
Turkmenistan,1993,0.005,Asia
Turkmenistan,1994,0.004,Asia
Turkmenistan,1995,0.004,Asia
Turkmenistan,1996,0.005,Asia
Turkmenistan,1997,0.005,Asia
Turkmenistan,1998,0.006,Asia
Turkmenistan,1999,0.005,Asia
Turkmenistan,2000,0.003154,Asia
Turkmenistan,2001,0.003154,Asia
Turkmenistan,2002,0.003154,Asia
Turkmenistan,2003,0.003154,Asia
Turkmenistan,2004,0.003154,Asia
Turkmenistan,2005,0.003154,Asia
Turkmenistan,2006,0.003154,Asia
Turkmenistan,2007,0.003154,Asia
Turkmenistan,2008,0.003154,Asia
Turkmenistan,2009,0.003154,Asia
Turkmenistan,2010,0.0033135,Asia
Turkmenistan,2011,0.00361075,Asia
Turkmenistan,2012,0.004135432,Asia
Turkmenistan,2013,0.00500275,Asia
Turkmenistan,2014,0.0062715,Asia
Turkmenistan,2015,0.008374,Asia
Turkmenistan,2016,0.010133068,Asia
Turkmenistan,2017,0.010114,Asia
Turkmenistan,2018,0.010114,Asia
Turkmenistan,2019,0.010114,Asia
Turkmenistan,2020,0.0101417089999999,Asia
Turkmenistan,2021,0.01011,Asia
Turkmenistan,2022,0.01011,Asia
Turkmenistan,2023,0.01011,Asia
Ukraine,1990,10.514,Europe
Ukraine,1991,11.71,Europe
Ukraine,1992,7.883,Europe
Ukraine,1993,11.039,Europe
Ukraine,1994,12.118,Europe
Ukraine,1995,9.953,Europe
Ukraine,1996,8.632,Europe
Ukraine,1997,9.856,Europe
Ukraine,1998,15.742,Europe
Ukraine,1999,14.327,Europe
Ukraine,2000,11.28,Europe
Ukraine,2001,12.048,Europe
Ukraine,2002,9.649,Europe
Ukraine,2003,9.269,Europe
Ukraine,2004,11.786,Europe
Ukraine,2005,12.401,Europe
Ukraine,2006,12.921,Europe
Ukraine,2007,10.469,Europe
Ukraine,2008,11.821,Europe
Ukraine,2009,12.118,Europe
Ukraine,2010,13.39,Europe
Ukraine,2011,11.19743,Europe
Ukraine,2012,11.23413,Europe
Ukraine,2013,15.11441,Europe
Ukraine,2014,10.16747,Europe
Ukraine,2015,7.10222,Europe
Ukraine,2016,9.2564,Europe
Ukraine,2017,10.86261,Europe
Ukraine,2018,13.0241,Europe
Ukraine,2019,11.8682,Europe
Ukraine,2020,16.952703,Europe
Ukraine,2021,21.600899,Europe
Ukraine,2022,18.623467,Europe
